method,params,rmsre,lut,dsp
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=14,1.348765e-04,1074,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=14,1.349418e-04,1068,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=14,1.349802e-04,1064,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=14,1.350876e-04,1060,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=14,1.355660e-04,1048,9
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=15;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=14,1.642835e-04,1112,7
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=4;exp_ADDR_WIDTH_2=4;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=12,2.515398e-04,1026,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=4;exp_ADDR_WIDTH_2=4;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=14,2.515405e-04,1071,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=4;exp_ADDR_WIDTH_2=4;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=12,2.515405e-04,1058,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=4;exp_ADDR_WIDTH_2=4;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=10,2.515406e-04,1046,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=4;exp_ADDR_WIDTH_2=4;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=8,2.515445e-04,1031,8
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=4;exp_ADDR_WIDTH_2=4;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,2.515461e-04,1013,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=4;exp_ADDR_WIDTH_2=4;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=10,2.515547e-04,1025,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=4;exp_ADDR_WIDTH_2=4;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,2.515676e-04,1017,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=4;exp_ADDR_WIDTH_2=4;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=12,2.517682e-04,1016,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=4;exp_ADDR_WIDTH_2=4;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,2.517703e-04,1011,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=4;exp_ADDR_WIDTH_2=4;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,2.518132e-04,1006,8
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=4;exp_ADDR_WIDTH_2=4;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,2.528961e-04,1003,8
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=4;exp_ADDR_WIDTH_2=4;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=15,2.568323e-04,1094,7
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=4;exp_ADDR_WIDTH_2=4;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=3;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=14,2.853949e-04,1040,7
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=4;exp_ADDR_WIDTH_2=4;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=12,4.816930e-04,1005,7
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=2;exp_ADDR_WIDTH_1=4;exp_ADDR_WIDTH_2=4;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,1.097931e-03,995,7
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=8;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,1.163311e-03,993,8
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=12;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,1.560364e-03,992,8
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=12;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,1.560539e-03,989,8
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,1.570953e-03,987,9
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,1.570989e-03,985,8
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,1.570996e-03,980,8
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,1.571170e-03,977,8
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=8;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,1.579490e-03,985,7
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=12,1.623775e-03,979,7
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,1.761686e-03,975,8
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,1.761692e-03,970,8
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,1.761847e-03,967,8
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=12,1.808916e-03,969,7
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,2.060486e-03,959,7
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,2.541580e-03,958,7
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=12;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,3.127358e-03,955,8
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,3.132450e-03,954,8
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,3.132537e-03,951,8
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=12;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=12,3.154115e-03,957,7
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=12,3.159250e-03,953,7
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,3.210706e-03,950,8
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,3.210792e-03,947,8
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=12,3.236859e-03,949,7
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=12;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,3.304825e-03,947,7
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,3.309726e-03,943,7
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,3.383885e-03,939,7
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,3.696581e-03,938,7
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=12,4.474300e-03,935,7
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,4.478255e-03,933,7
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=12,4.529432e-03,931,7
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,4.533339e-03,929,7
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,4.603769e-03,927,7
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=6;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,5.466565e-03,925,7
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=6;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,5.525112e-03,923,7
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=6;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,6.535185e-03,922,7
